# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
0;103.6757746;63.2261075;-1.3172278;-0.0035218;24.7979485;7.5503031
0.0499977;103.7241499;63.2386442;-1.3174043;-0.0035227;24.8129892;7.5490121
